Person writing,"Type

(lack of type indicates no type to be used in TEI)

This is a legacy of our early TEI. We keep this information and keep encoding it in new documents for the sake of consistency. It has no searchability or relevance and wasn't implemented rigorously. What I mean is that categories and labels aren't very good, and because of the sprawl of annotations did not end up being applied consistently.",Key,"Name

This is the title/label of the one liner and should match the text preceding the colon in the write-up itself.","Write-up

The text preceding the colon in this column should match the text in the name/label column.

On this tab only, follow this format: ""Term: definition of geographic place or feature--in other words, WHAT it is. Then, discuss the historical/cultural/geographical importance, including any connection, if relevant, to story of Lone Woman and its key characters. Always include, when relevant, the Native American perspective; e.g., ""the homeland of XXX people.""","Sources & Notes

Wherever possible, the information in this column should be in the format of a citation rather than a single link. Full/formal citations are not necessary, but the goal should always be to allow someone else to follow the documentary/digital trail back to the item, whether or not its digital location has changed.",Latitude,Longitude
EA,"placeName type=""city""",#ci_macamo,Macamo,"Macamo: a Chumash village on Santa Cruz Island, the largest of the California Channel Islands. The Chumash people lived on the island for thousands of years and developed a highly complex society dependent on the sea, specialized craft, and mainland trade. While the Chumash did not have contact with Europeans until the sixteenth century, by 1822, all Chumash people had been relocated to the mainland.",http://www.nps.gov/chis/learn/historyculture/santacruzisland.htm https://books.google.com/books?id=YDdn0WNMQMYC&pg=PA554&lpg=PA554&dq=macamo+santa+cruz&source=bl&ots=fF_O67vEfb&sig=3A83gEHZUnWgtLnrGKYAL7VdeAY&hl=en&sa=X&ei=adwtVaCnMorigwTx9YHYBw&ved=0CC8Q6AEwAg#v=onepage&q=macamo%20santa%20cruz&f=false,34.016075,-119.755272
EA,"placeName type=""city""",#ci_ma,Madeira,"Madeira: the largest island in the archipelago of Madeira Islands, in the North Atlantic. After it was claimed by Portugal, it was settled in the fifteenth century and became a site of sugar production, with slaves brought to the island from Africa. In the seventeenth century, sugar production was moved to Brazil and wine (Madeira) became the island's most important export. During the seventeenth and eighteenth centuries, the island was a common point of call--a place of provisioning--for ships engaged in trade and crossing the Atlantic. The British merchant influence on the island was significant. Today, because of its natural beauty as well as its location, Madeira is a tourist destination.",http://www.britannica.com/EBchecked/topic/355702/Madeira-Islands#ref162515 http://www.academia.edu/1802238/_The_British_presence_in_Madeira_Island_historical_overview_and_linguistic_outcomes_,32.754928,-16.981019
EA,"placeName type=""city""",#ci_malibu,Malibu,"Malibu: a city and beach located in Los Angeles County, California. Traditionally the homeland of the Chumash, the area became part of a land grant in 1802. The land grant remained intact for over a century and was inaccessible to the public until 1929. Today, the beach is known for being a celebrity hotspot.",http://academic.eb.com/levels/collegiate/article/50331 https://malibubeachla.com/history-of-malibu/,34.03,-118.75
EA,"placeName type=""region""",#re_manzana,Manzana region,"Manzana Region: a former settlement in the San Rafael Wilderness region of Santa Barbara County, California. Part of the Chumash homeland, settlers in the region farmed by the Sisquoc River; however, they were forced to sell their lands to the US Forest Service after a sustained drought.",http://www.fs.usda.gov/recarea/lpnf/recarea/%3Frecid%3D80442 http://www.independent.com/news/2012/jun/04/merry-days-along-sunny-manzana-creek/,34.81,-119.862
EA,"placeName type=""county""",#co_marin,Marin County,"Marin County: a county in California and part of the homeland of the Coast Miwok people. It was incorporated on February 18, 1850. Some historians claim that it was named after a Native chief, but others claim that it was named after a shortened form of the Spanish name for a nearby bay. The county seat is located in the city of San Rafael, and the county had a population of 261,663 in 2016.",http://www.marinindian.com/about.html http://www.counties.org/county-profile/marin-county,38.04,-122.74
EA,"placeName type=""county""",#co_mariposa,Mariposa County,"Mariposa County: a county in the Sierra Nevada region of California that encompasses the homeland of the Yosemites, Chowchillas, and the Nootchus people. It was incorporated on February 18, 1850, and is named for the clusters of butterflies that Spanish explorers saw when they came to the area in 1807. The county seat is located in the town of Mariposa, and the county had a population of 18,097 in 2016.",http://www.counties.org/county-profile/mariposa-county http://www.militarymuseum.org/Mariposa1.html,37.58,-119.91
EA,"placeName type=""region""",#re_marys,Marys River,"Marys River: likely refers to a tributary of the Humboldt River in Elko County, Nevada. It begins in the Humboldt National Forest and flows into the Humboldt River near Deeth. The tributary is named after the Native wife of an early European explorer.",https://books.google.com/books?id=BixwbIM7ZvAC&q=Marys+River#v=snippet&q=Marys%20River&f=false http://geonames.usgs.gov/apex/f?p=gnispq:3:::NO::P3_FID:860492,40.871123,-116.05505
EA,placeName [no type],#maugna,Maugna,"Maugna: a former Gabrielino (Tongva) village located near Rancho Los Felix and Hollywood, California. It is also referred to as Maungna, Maawnga, and Moonga.",http://www.tongvapeople.org/?page_id=696,34.12,-118.3
EA,"placeName type=""city""",#ci_max,Maxul,"Maxul: a Chumash village on the north shore of Santa Cruz island, the largest of the California Channel Islands. The Chumash people lived on the island for thousands of years and developed a highly complex society dependent on the sea, specialized craft, and mainland trade. Though the Chumash did not have contact with Europeans until the sixteenth century, by 1822, all Chumash people had been relocated to the mainland. The village is also spelled ""Mazul.""",https://books.google.com/books?id=B_yqdSE1F8wC&pg=PA12&lpg=PA12&dq=maxul+santa+cruz&source=bl&ots=YVgWuSJ4aj&sig=WA1lHmhLxG7ws_T30iSTYfLzJyE&hl=en&sa=X&ei=lN4tVYDXAcKUNvD4gYgB&ved=0CEIQ6AEwBw#v=onepage&q=maxul%20santa%20cruz&f=false http://www.nps.gov/chis/learn/historyculture/santacruzisland.htm,34.039406,-119.600778
EA,"placeName type=""city""",#ci_maz,Mazatlan,"Mazatlan: a port city located south of the Gulf of California in the state of Sinaloa, which is the home of the Cahita, Tahue, Totorame, Pacaxee, Acaxee and Xixime people. The city was founded in the 1820s and was the state capital from 1859-73. Currently, the city is both a major Pacific port and a tourist destination.",http://academic.eb.com/EBchecked/topic/371213/Mazatlan http://www.history.com/topics/mexico/sinaloa,23.22,-106.42
,"palceName type=""city""",#ci_medlo,Medicine Lodge,"Medicine Lodge: a small town in south central Kansas where an 1867 treaty between the Kiowa, Comanche, Apache, Cheyenne, and Arapaho people and the United States fixed the southern boundary of Kansas. The terms of the treaty demanded that that the Native peoples relinquish their land, relocate to reservations south of Kansas, and cease opposition to railroad construction. In return, they were granted supplies and the restricted license to hunt south of the Arkansas river.","(http://www.legendsofkansas.com/medicinelodge.html) (http://www.kspatriot.org/index.php/articles/56-kansas-local-history/353-medicine-lodge-kansas-history.html)
(https://www.kshs.org/kansapedia/medicine-lodge-peace-treaty/16709)",37.28217,-98.580137
EA,"placeName type=""county""",#co_mendco,Mendocino County,"Mendocino County: a county in northern California that is the home of the Pomo and Coast Yuki people. It was incorporated on February 18, 1850, and is named after a sixteenth-century viceroy of New Spain. The county seat is located in the city of Ukiah, and the county had a population of 88,379 in 2016.",http://www.mendorailhistory.org/downloads/The-Noyo.pdf http://www.counties.org/county-profile/mendocino-county,39.240926,-123.532248
Sydney,"placeName type=""city""",#ci_mentone,Mentone,"Mentone: small town on the French Riviera near the French-Italian border. Nicknamed the ""Pearl of France,"" Menton (spelled Mentone in Italian) has an exceptionally sunny microclimate, making it the only location in France able to grow lemons, which Menton is famous for. Menton is also known for its seafront views and gardens.",http://www.tourisme-menton.fr/-Menton-French-Riviera-.html?lang=en  http://www.lonelyplanet.com/france/cote-dazur/menton,43.775,7.5
Rachel,"placeName type=""region""",#re_mexicanborder,Mexican Border,"Mexican Border: refers to three different locations over the course of California history. When Mexico was under the control of the Spanish crown, New Spain extended from Central America as far north as San Francisco Bay. When Alta (Upper) California was a territory of the Republic of Mexico, it extended from the northern Baja California peninsula to around California's contemporary northern border. After Mexico ceded much of its northern territory to the United States following the Mexican-American War, what had been the southern border of (Mexican) California became Mexico's northern national border, at the Baja California peninsula.",maps used in LW archive,32.661638,-115.547432
EA,"placeName type=""city""",#ci_mc,Mexico City,"Mexico City: Mexico’s largest city and capital. Also known as the Distrito Federal, Native peoples began settling in the nearby valley as early as 100 CE. In 1521, Mexico City was founded by Spanish conquistadors atop Tenochtitlán, the capital of the recently defeated Aztec Empire. During Mexico’s colonial period (1535-1821), the city was economically powerful and controlled by a rigid caste system. In 1846, Mexico City was invaded by the United States during the Mexican-American War. Today, Mexico City remains the cultural and economic center of Mexico and is the Western Hemisphere’s largest city.",http://academic.eb.com/levels/collegiate/article/108721 http://www.history.com/topics/mexico/distrito-federal,19.715457,-99.299799
EA,"placeName type=""state""",#st_minn,Minnesota,"Minnesota: the thirty-second state of the United States, which it joined on May 11, 1858. Minnesota encompasses the home of the Dakota Sioux and Ojibwe people. Today, its primary industries are agriculture, paper pulp production, and mining.",http://www.enchantedlearning.com/usa/states/minnesota/ http://www.native-languages.org/minnesota.htm,44.9442,-93.0936
EA,"placeName type=""region""",#re_mis,Mississippi River,"Mississippi River: the third longest river in North America, beginning at Lake Itasca and flowing to the Gulf of Mexico. The Missouri River, Ohio River, and Arkansas River are all tributaries of the Mississippi River. The river’s name comes from an Algonquian name meaning ""Father of Waters.""",https://www.nps.gov/miss/riverfacts.htm http://academic.eb.com/EBchecked/topic/385622/Mississippi-River,38.411138,-90.317429
EA,"placeName type=""state""",#st_mo,Missouri,"Missouri: the twenty-fourth state of the United States, which it joined on August 10, 1821. Missouri is the home of the Chickasaw, Illini, Ioway, Missouri, Osage, Otoe, and Quapaw people. Today, its primary industries are agriculture, beer production, aircraft manufacturing, automobile manufacturing, and mining.",http://www.enchantedlearning.com/usa/states/missouri/ http://www.native-languages.org/missouri.htm,38.5767,-92.1736
EA,"placeName type=""region""",#re_mokalumne,Mokalumne River,"Mokelumne River: northern California river that flows west from the Sierra Nevada and ultimately empties into the San Joaquin River near Pittsburg, California.",http://geonames.usgs.gov/apex/f?p=gnispq:3:::NO::P3_FID:228902 http://www.sanjoaquinhistory.org/documents/HistorianOS2-3.pdf,38.096111,-121.57
EA,"placeName type=""state""",#st_mt,Montana,"Montana: the forty-first state of the United States, which it joined on November 8, 1889. Montana is the home of the Assiniboine, Blackfeet, Cheyenne, Crow, Gros Ventre, Kootenai, Salish, Sioux, and Shoshoni people. Today, its primary industries are agriculture, cattle ranching, mining, oil extraction, lumber, and tourism.",http://www.enchantedlearning.com/usa/states/montana/ http://www.native-languages.org/montana.htm,46.5958,-112.027
EA,placeName [no type],#mnegro,Monte Negro,"Monte Negro: a mountain on California's Santa Rosa Island, which served as a home to the Chumash until approximately 1820. The mountain is also referred to as Black Mountain or Mount Negro and serves as a popular destination for hikers at the Channel Islands National Park. Monte Negro has a height of 1298 feet.",http://www.nps.gov/chis/planyourvisit/upload/srihiking2012.pdf http://www.nps.gov/chis/planyourvisit/santa-rosa-island.htm,33.988293,-120.071718
,"placeName type=""region""",#re_montpark,Montecito Park,"Montecito Park: an early twentieth-century neighborhood of large estates in Montecito, California.","The San Francisco call. (San Francisco [Calif.]), 23 July 1911. Chronicling America: Historic American Newspapers. Lib. of Congress. <http://chroniclingamerica.loc.gov/lccn/sn85066387/1911-07-23/ed-1/seq-32/>
Los Angeles herald. (Los Angeles [Calif.]), 10 Oct. 1909. Chronicling America: Historic American Newspapers. Lib. of Congress. <http://chroniclingamerica.loc.gov/lccn/sn85042462/1909-10-10/ed-1/seq-14/>
Los Angeles herald. (Los Angeles [Calif.]), 25 Sept. 1910. Chronicling America: Historic American Newspapers. Lib. of Congress. <http://chroniclingamerica.loc.gov/lccn/sn85042462/1910-09-25/ed-1/seq-38/>
http://calliope.cse.sc.edu/lonewoman/home/427
",,
,"placeName type=""region""",#re_montvalley,Montecito Valley,"Montecito Valley: a valley between the Santa Ynez Mountains and the Pacific Ocean, it lies east of Santa Barbara, California, and is part of the Chumash homeland. The region’s population grew rapidly in the nineteenth century, as the mild climate ushered in settlers from the east and spurred the growth of agriculture.",http://www.montecitoassociation.org/community/about-montecito-local-history,,
